データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/05/01 00:00,0,0.49,0.01,0
2025/05/01 01:00,0,0.97,0,0.66
2025/05/01 02:00,0,0.33,0,0.37
2025/05/01 03:00,0,0.37,0,0.4
2025/05/01 04:00,0.01,0.47,0,0.48
2025/05/01 05:00,0.38,0.52,0,0.23
2025/05/01 06:00,2.14,1.14,0.01,0.32
2025/05/01 07:00,4.44,0.35,0.1,0
2025/05/01 08:00,6.43,0.68,4.75,0
2025/05/01 09:00,7.83,0.55,7.28,0
2025/05/01 10:00,8.08,1.17,6.9,0
2025/05/01 11:00,7.88,0.47,7.41,0
2025/05/01 12:00,8.41,0.57,7.83,0
2025/05/01 13:00,7.91,0.48,7.43,0
2025/05/01 14:00,5.9,0.45,5.45,0
2025/05/01 15:00,4.86,0.51,4.35,0
2025/05/01 16:00,2.69,1.48,1.23,0
2025/05/01 17:00,0.77,1.54,0.01,0.01
2025/05/01 18:00,0.02,0.35,0.01,0.01
2025/05/01 19:00,0,1.13,0.01,0.03
2025/05/01 20:00,0,0.3,0,0
2025/05/01 21:00,0,0.73,0.01,0
2025/05/01 22:00,0,0.46,0.01,0.01
2025/05/01 23:00,0,0.57,0,0
2025/05/02 00:00,0,0.24,0,0
2025/05/02 01:00,0,0.26,0,0
2025/05/02 02:00,0,0.31,0,0
2025/05/02 03:00,0,0.51,0,0.4
2025/05/02 04:00,0,0.47,0,0.5
2025/05/02 05:00,0.32,0.33,0,0.12
2025/05/02 06:00,2.17,0.4,0.01,0.01
2025/05/02 07:00,5.38,1.01,0.25,0.01
2025/05/02 08:00,5.72,0.28,4.75,0
2025/05/02 09:00,7.59,0.32,7.27,0
2025/05/02 10:00,5.77,0.32,5.46,0
2025/05/02 11:00,2.21,0.27,1.94,0
2025/05/02 12:00,1.76,0.38,1.38,0
2025/05/02 13:00,1.01,0.28,0.74,0
2025/05/02 14:00,0.75,0.34,0.42,0
2025/05/02 15:00,1.16,0.3,0.86,0
2025/05/02 16:00,0.42,1.55,0.05,0.01
2025/05/02 17:00,0.07,1.65,0.01,0.01
2025/05/02 18:00,0,0.32,0.01,0
2025/05/02 19:00,0,0.4,0.01,0
2025/05/02 20:00,0,0.35,0,0
2025/05/02 21:00,0,0.63,0.01,0.01
2025/05/02 22:00,0,0.31,0.01,0
2025/05/02 23:00,0,0.28,0.01,0
2025/05/03 00:00,0,0.31,0.01,0
2025/05/03 01:00,0,0.26,0,0.27
2025/05/03 02:00,0,0.25,0,0.28
2025/05/03 03:00,0,0.26,0,0.3
2025/05/03 04:00,0,0.25,0,0.28
2025/05/03 05:00,0.09,0.29,0,0.2
2025/05/03 06:00,0.74,0.33,0.01,0.01
2025/05/03 07:00,3.1,0.42,0.01,0.01
2025/05/03 08:00,6.88,0.82,2.32,0.01
2025/05/03 09:00,7.86,0.41,7.44,0
2025/05/03 10:00,8.38,0.22,8.16,0
2025/05/03 11:00,6.31,0.27,6.04,0
2025/05/03 12:00,4.99,0.26,4.73,0
2025/05/03 13:00,4.4,0.27,4.14,0
2025/05/03 14:00,3.1,0.48,2.62,0
2025/05/03 15:00,1.49,0.74,0.87,0
2025/05/03 16:00,1.08,1.89,0.01,0.01
2025/05/03 17:00,0.29,1.74,0.01,0.01
2025/05/03 18:00,0,0.27,0,0
2025/05/03 19:00,0,0.26,0,0
2025/05/03 20:00,0,0.28,0.01,0
2025/05/03 21:00,0,0.83,0.01,0.01
2025/05/03 22:00,0,0.4,0.01,0
2025/05/03 23:00,0,0.31,0,0
2025/05/04 00:00,0,0.26,0.01,0
2025/05/04 01:00,0,0.27,0.01,0
2025/05/04 02:00,0,0.26,0,0.29
2025/05/04 03:00,0,0.26,0,0.3
2025/05/04 04:00,0,0.32,0,0.36
2025/05/04 05:00,0.04,0.27,0,0.24
2025/05/04 06:00,0.72,0.27,0,0.05
2025/05/04 07:00,2.73,0.33,0.05,0.01
2025/05/04 08:00,3.1,0.73,0.03,0.01
2025/05/04 09:00,3.87,0.6,1.81,0
2025/05/04 10:00,5.53,0.49,5.04,0
2025/05/04 11:00,6.71,0.9,5.8,0
2025/05/04 12:00,5.78,0.74,5.03,0
2025/05/04 13:00,1.81,0.5,1.31,0
2025/05/04 14:00,0.77,0.51,0.31,0
2025/05/04 15:00,1.84,0.95,1,0
2025/05/04 16:00,1.49,2.04,0.19,0.01
2025/05/04 17:00,0.55,2.4,0.01,0.01
2025/05/04 18:00,0.01,2.04,0.01,0.02
2025/05/04 19:00,0,1.92,0,1.42
2025/05/04 20:00,0,0.58,0,0.62
2025/05/04 21:00,0,0.66,0,0.7
2025/05/04 22:00,0,0.31,0,0.35
2025/05/04 23:00,0,0.27,0,0.31
2025/05/05 00:00,0,0.26,0,0.3
2025/05/05 01:00,0,0.28,0,0.32
2025/05/05 02:00,0,0.31,0,0.35
2025/05/05 03:00,0,0.27,0,0.31
2025/05/05 04:00,0,0.31,0,0.35
2025/05/05 05:00,0.02,0.28,0,0.27
2025/05/05 06:00,0.12,0.3,0,0.19
2025/05/05 07:00,0.75,0.31,0.02,0.09
2025/05/05 08:00,2.36,0.79,0.13,0.01
2025/05/05 09:00,2.13,0.64,0.04,0.01
2025/05/05 10:00,6.16,0.57,2.64,0.01
2025/05/05 11:00,7.58,0.57,7,0
2025/05/05 12:00,6.85,0.56,6.29,0
2025/05/05 13:00,6.3,0.55,5.75,0
2025/05/05 14:00,6.63,0.49,6.13,0
2025/05/05 15:00,4.64,0.49,4.15,0
2025/05/05 16:00,3.03,1.18,1.98,0
2025/05/05 17:00,0.78,1.42,0.02,0.01
2025/05/05 18:00,0.04,0.37,0.01,0.01
2025/05/05 19:00,0,0.86,0.01,0.01
2025/05/05 20:00,0,0.29,0.01,0
2025/05/05 21:00,0,0.29,0,0
2025/05/05 22:00,0,0.29,0.01,0
2025/05/05 23:00,0,0.33,0.01,0
2025/05/06 00:00,0,0.3,0,0
2025/05/06 01:00,0,0.28,0,0
2025/05/06 02:00,0,0.31,0,0
2025/05/06 03:00,0,0.25,0.01,0
2025/05/06 04:00,0,0.3,0,0
2025/05/06 05:00,0.04,0.28,0,0
2025/05/06 06:00,0.48,0.25,0.01,0.01
2025/05/06 07:00,1.47,0.32,0,0
2025/05/06 08:00,1.11,1.77,0.01,0.01
2025/05/06 09:00,1.02,1.25,0.01,0.01
2025/05/06 10:00,1.35,0.78,0,0
2025/05/06 11:00,1.45,1.34,0.01,0.01
2025/05/06 12:00,1.23,0.62,0.01,0
2025/05/06 13:00,0.58,0.6,0,0
2025/05/06 14:00,0.53,0.63,0.01,0.01
2025/05/06 15:00,0.34,0.62,0,0
2025/05/06 16:00,0.14,1.92,0,0.88
2025/05/06 17:00,0.13,1.71,0,1.58
2025/05/06 18:00,0,0.36,0,0.39
2025/05/06 19:00,0,0.56,0,0.6
2025/05/06 20:00,0,1.06,0,1.1
2025/05/06 21:00,0,0.4,0,0.43
2025/05/06 22:00,0,0.29,0,0.33
2025/05/06 23:00,0,0.24,0,0.28
2025/05/07 00:00,0,0.28,0,0.32
2025/05/07 01:00,0,0.28,0,0.31
2025/05/07 02:00,0,1.1,0,1.13
2025/05/07 03:00,0,0.26,0,0.3
2025/05/07 04:00,0,0.38,0,0.41
2025/05/07 05:00,0.02,0.3,0,0.29
2025/05/07 06:00,0.26,0.38,0,0.15
2025/05/07 07:00,0.65,0.39,0.01,0.01
2025/05/07 08:00,1.38,0.82,0,0
2025/05/07 09:00,3.76,0.65,0,0
2025/05/07 10:00,3.44,0.58,0.56,0
2025/05/07 11:00,5.19,0.7,4.45,0
2025/05/07 12:00,6.44,1.23,5.2,0
2025/05/07 13:00,2.64,0.65,1.99,0
2025/05/07 14:00,1.37,0.57,0.81,0
2025/05/07 15:00,0.42,0.57,0.07,0
2025/05/07 16:00,0.18,1.66,0.01,0.01
2025/05/07 17:00,0.3,1.95,0.01,0.01
2025/05/07 18:00,0.11,2.21,0.01,0.19
2025/05/07 19:00,0,1.82,0,1.85
2025/05/07 20:00,0,0.53,0,0.56
2025/05/07 21:00,0,0.65,0,0.68
2025/05/07 22:00,0,0.31,0,0.34
2025/05/07 23:00,0,0.34,0,0.37
2025/05/08 00:00,0,0.27,0,0.3
2025/05/08 01:00,0,0.26,0,0.29
2025/05/08 02:00,0,0.26,0,0.29
2025/05/08 03:00,0,0.27,0,0.3
2025/05/08 04:00,0.02,0.47,0,0.46
2025/05/08 05:00,0.44,0.28,0,0.09
2025/05/08 06:00,2.44,0.47,0.01,0.01
2025/05/08 07:00,5.27,0.36,0.73,0
2025/05/08 08:00,6.87,0.35,6.48,0
2025/05/08 09:00,7.4,0.31,7.09,0
2025/05/08 10:00,6.89,0.32,6.57,0
2025/05/08 11:00,7.38,0.24,7.14,0
2025/05/08 12:00,6.21,0.35,5.86,0
2025/05/08 13:00,6.88,0.28,6.6,0
2025/05/08 14:00,5.9,0.31,5.6,0
2025/05/08 15:00,5.06,0.32,4.74,0
2025/05/08 16:00,2.97,0.82,2.15,0
2025/05/08 17:00,0.88,1.11,0.07,0
2025/05/08 18:00,0.04,1.01,0.01,0.02
2025/05/08 19:00,0,0.73,0.01,0.01
2025/05/08 20:00,0,0.37,0.01,0
2025/05/08 21:00,0,0.36,0,0
2025/05/08 22:00,0,0.27,0.01,0
2025/05/08 23:00,0,0.55,0,0
2025/05/09 00:00,0,0.72,0,0
2025/05/09 01:00,0,0.33,0.01,0
2025/05/09 02:00,0,0.26,0,0
2025/05/09 03:00,0,0.23,0.01,0
2025/05/09 04:00,0.03,0.54,0,0.41
2025/05/09 05:00,0.53,1.1,0,0.67
2025/05/09 06:00,2.49,0.83,0.01,0.01
2025/05/09 07:00,5.23,0.42,0.06,0.01
2025/05/09 08:00,5.96,1.11,4.61,0
2025/05/09 09:00,7.43,0.28,7.15,0
2025/05/09 10:00,7.59,0.3,7.3,0
2025/05/09 11:00,7.82,0.42,7.4,0
2025/05/09 12:00,6.75,0.46,6.29,0
2025/05/09 13:00,6.03,0.34,5.7,0
2025/05/09 14:00,5.79,0.3,5.5,0
2025/05/09 15:00,3.46,0.61,2.85,0
2025/05/09 16:00,1.77,1.64,0.2,0
2025/05/09 17:00,0.53,0.86,0.01,0.01
2025/05/09 18:00,0.02,0.44,0,0
2025/05/09 19:00,0,0.58,0.01,0
2025/05/09 20:00,0,0.39,0.01,0
2025/05/09 21:00,0,0.48,0.01,0.01
2025/05/09 22:00,0,0.29,0,0
2025/05/09 23:00,0,0.27,0.01,0
2025/05/10 00:00,0,0.27,0,0
2025/05/10 01:00,0,0.31,0,0
2025/05/10 02:00,0,0.33,0,0
2025/05/10 03:00,0,0.26,0,0
2025/05/10 04:00,0,0.26,0,0
2025/05/10 05:00,0,0.3,0,0
2025/05/10 06:00,0.11,0.79,0,0.18
2025/05/10 07:00,0.47,0.64,0.01,0.23
2025/05/10 08:00,1.28,0.37,0.01,0.01
2025/05/10 09:00,2.08,0.25,0,0
2025/05/10 10:00,2.47,0.79,0.01,0.02
2025/05/10 11:00,2.05,0.59,0.01,0.01
2025/05/10 12:00,1.32,0.79,0.01,0
2025/05/10 13:00,1.34,0.66,0.64,0
2025/05/10 14:00,0.47,0.31,0.18,0
2025/05/10 15:00,0.46,0.31,0.2,0
2025/05/10 16:00,0.67,1.31,0.07,0
2025/05/10 17:00,0.26,1.89,0.01,0.01
2025/05/10 18:00,0.02,1.96,0.01,0.01
2025/05/10 19:00,0,0.68,0.01,0.01
2025/05/10 20:00,0,0.29,0.01,0
2025/05/10 21:00,0,0.26,0,0.07
2025/05/10 22:00,0,0.31,0,0.34
2025/05/10 23:00,0,0.28,0,0.31
2025/05/11 00:00,0,0.25,0,0.28
2025/05/11 01:00,0,0.26,0,0.29
2025/05/11 02:00,0,0.24,0,0.27
2025/05/11 03:00,0,0.33,0,0.36
2025/05/11 04:00,0,0.27,0,0.31
2025/05/11 05:00,0.01,0.3,0,0.3
2025/05/11 06:00,0.3,0.28,0,0.07
2025/05/11 07:00,0.32,0.27,0,0
2025/05/11 08:00,0.79,0.51,0.01,0.03
2025/05/11 09:00,1.32,0.7,0.01,0.01
2025/05/11 10:00,2.01,0.79,0.02,0.02
2025/05/11 11:00,2.96,0.4,0.03,0.01
2025/05/11 12:00,1.53,0.5,0.01,0.01
2025/05/11 13:00,0.76,0.29,0,0
2025/05/11 14:00,0.51,0.32,0,0
2025/05/11 15:00,0.4,0.48,0.01,0
2025/05/11 16:00,0.3,1.23,0.01,0.01
2025/05/11 17:00,0.44,2.61,0.01,0.01
2025/05/11 18:00,0.07,2.31,0.01,0.17
2025/05/11 19:00,0,1.28,0,1.31
2025/05/11 20:00,0,0.79,0,0.82
2025/05/11 21:00,0,0.56,0,0.59
2025/05/11 22:00,0,0.35,0,0.38
2025/05/11 23:00,0,0.29,0,0.32
2025/05/12 00:00,0,0.3,0,0.33
2025/05/12 01:00,0,0.3,0,0.33
2025/05/12 02:00,0,0.28,0,0.31
2025/05/12 03:00,0,0.27,0,0.29
2025/05/12 04:00,0,0.42,0,0.43
2025/05/12 05:00,0.05,0.28,0,0.23
2025/05/12 06:00,0.36,0.48,0,0.15
2025/05/12 07:00,0.71,0.31,0.01,0.01
2025/05/12 08:00,1.69,0.29,0,0
2025/05/12 09:00,1.42,0.34,0.01,0.01
2025/05/12 10:00,1.62,0.38,0.01,0
2025/05/12 11:00,2.89,0.36,0.2,0
2025/05/12 12:00,3.97,0.42,3.5,0
2025/05/12 13:00,3.35,0.32,3.03,0
2025/05/12 14:00,2.52,0.3,2.22,0
2025/05/12 15:00,2.08,0.3,1.78,0
2025/05/12 16:00,0.96,0.89,0.58,0
2025/05/12 17:00,0.35,1.2,0.01,0.01
2025/05/12 18:00,0,0.44,0.01,0.01
2025/05/12 19:00,0,0.87,0.01,0.02
2025/05/12 20:00,0,0.4,0,0
2025/05/12 21:00,0,0.79,0,0.01
2025/05/12 22:00,0,0.41,0.01,0.01
2025/05/12 23:00,0,1.03,0,0
2025/05/13 00:00,0,0.32,0,0.29
2025/05/13 01:00,0,0.29,0,0.32
2025/05/13 02:00,0,0.28,0,0.31
2025/05/13 03:00,0,0.29,0,0.32
2025/05/13 04:00,0.01,0.42,0,0.42
2025/05/13 05:00,0.44,0.3,0,0.09
2025/05/13 06:00,2.25,1.29,0.01,0.01
2025/05/13 07:00,3.07,0.3,0.09,0.01
2025/05/13 08:00,5.31,0.34,2.17,0
2025/05/13 09:00,4.51,0.3,4.21,0
2025/05/13 10:00,6.59,0.27,6.32,0
2025/05/13 11:00,7.64,0.23,7.41,0
2025/05/13 12:00,8.19,1.04,7.15,0
2025/05/13 13:00,7.63,0.35,7.29,0
2025/05/13 14:00,6.6,0.35,6.25,0
2025/05/13 15:00,4.99,0.32,4.68,0
2025/05/13 16:00,2.97,1.01,1.95,0
2025/05/13 17:00,0.96,1.55,0.03,0.01
2025/05/13 18:00,0.09,2.55,0.01,0.02
2025/05/13 19:00,0,1.48,0.01,0.01
2025/05/13 20:00,0,0.62,0.01,0
2025/05/13 21:00,0,0.59,0,0.18
2025/05/13 22:00,0,0.27,0,0.3
2025/05/13 23:00,0,0.3,0,0.33
2025/05/14 00:00,0,0.26,0,0.29
2025/05/14 01:00,0,0.25,0,0.28
2025/05/14 02:00,0,0.24,0,0.28
2025/05/14 03:00,0,0.27,0,0.31
2025/05/14 04:00,0.03,0.47,0,0.46
2025/05/14 05:00,0.59,0.33,0,0.08
2025/05/14 06:00,2.64,0.36,0.01,0.01
2025/05/14 07:00,4.2,0.36,0.01,0
2025/05/14 08:00,6.11,0.31,5.42,0
2025/05/14 09:00,8.12,0.3,7.82,0
2025/05/14 10:00,7.25,0.31,6.95,0
2025/05/14 11:00,7.18,0.3,6.88,0
2025/05/14 12:00,7.4,0.28,7.12,0
2025/05/14 13:00,7.34,0.31,7.03,0
2025/05/14 14:00,4.2,0.31,3.89,0
2025/05/14 15:00,3.82,0.36,3.45,0
2025/05/14 16:00,2.16,0.77,1.4,0
2025/05/14 17:00,1.16,1.02,0.22,0
2025/05/14 18:00,0.11,0.9,0.02,0.02
2025/05/14 19:00,0,0.43,0.01,0.01
2025/05/14 20:00,0,1.07,0.01,0.01
2025/05/14 21:00,0,0.51,0.01,0.01
2025/05/14 22:00,0,0.3,0.01,0
2025/05/14 23:00,0,0.27,0,0
2025/05/15 00:00,0,0.24,0,0
2025/05/15 01:00,0,0.24,0.01,0
2025/05/15 02:00,0,0.3,0,0
2025/05/15 03:00,0,0.33,0.01,0
2025/05/15 04:00,0.04,0.46,0.01,0.03
2025/05/15 05:00,0.69,0.31,0.01,0.01
2025/05/15 06:00,2.64,0.92,0.01,0.01
2025/05/15 07:00,4.91,0.39,0.27,0
2025/05/15 08:00,6.64,0.29,6.27,0
2025/05/15 09:00,7.36,0.29,7.07,0
2025/05/15 10:00,8.09,0.48,7.61,0
2025/05/15 11:00,6.5,0.65,5.85,0
2025/05/15 12:00,5.68,0.42,5.26,0
2025/05/15 13:00,4.18,0.34,3.84,0
2025/05/15 14:00,3.41,0.82,2.59,0
2025/05/15 15:00,3.43,0.59,2.84,0
2025/05/15 16:00,1.49,1.79,0.18,0
2025/05/15 17:00,0.39,1.63,0.01,0.01
2025/05/15 18:00,0.11,1.03,0.01,0.02
2025/05/15 19:00,0,0.33,0.01,0
2025/05/15 20:00,0,0.55,0.01,0.01
2025/05/15 21:00,0,0.64,0.01,0.01
2025/05/15 22:00,0,0.7,0.01,0.01
2025/05/15 23:00,0,0.43,0.01,0.01
2025/05/16 00:00,0,0.33,0,0.23
2025/05/16 01:00,0,0.29,0,0.32
2025/05/16 02:00,0,0.3,0,0.33
2025/05/16 03:00,0,0.27,0,0.3
2025/05/16 04:00,0.03,0.42,0,0.4
2025/05/16 05:00,0.67,0.29,0,0.06
2025/05/16 06:00,1.16,0.43,0.01,0.01
2025/05/16 07:00,4.23,0.35,0.09,0.01
2025/05/16 08:00,5.86,0.32,3.73,0
2025/05/16 09:00,6.55,0.29,6.25,0
2025/05/16 10:00,7.13,0.35,6.78,0
2025/05/16 11:00,8.45,0.35,8.1,0
2025/05/16 12:00,7.94,0.26,7.69,0
2025/05/16 13:00,6.58,0.26,6.32,0
2025/05/16 14:00,5.92,0.32,5.59,0
2025/05/16 15:00,4.39,0.88,3.5,0
2025/05/16 16:00,1.61,1.42,0.54,0
2025/05/16 17:00,0.75,1.19,0.01,0.01
2025/05/16 18:00,0.09,0.29,0,0
2025/05/16 19:00,0,0.27,0,0
2025/05/16 20:00,0,0.64,0.01,0.01
2025/05/16 21:00,0,0.38,0,0
2025/05/16 22:00,0,0.38,0.01,0
2025/05/16 23:00,0,0.3,0,0
2025/05/17 00:00,0,0.41,0,0
2025/05/17 01:00,0,0.35,0,0
2025/05/17 02:00,0,0.39,0.01,0.01
2025/05/17 03:00,0,0.26,0,0
2025/05/17 04:00,0,0.28,0,0
2025/05/17 05:00,0.42,0.3,0.01,0
2025/05/17 06:00,1.43,0.53,0.01,0.01
2025/05/17 07:00,1.5,0.65,0.01,0.01
2025/05/17 08:00,2.9,0.59,0.01,0.01
2025/05/17 09:00,1.96,0.32,0.01,0.01
2025/05/17 10:00,1.82,0.3,1.35,0
2025/05/17 11:00,1.63,1.22,0.5,0
2025/05/17 12:00,0.71,0.38,0.35,0
2025/05/17 13:00,1.42,0.32,1.1,0
2025/05/17 14:00,0.8,0.31,0.49,0
2025/05/17 15:00,0.4,0.28,0.15,0
2025/05/17 16:00,0.58,1.86,0.01,0.01
2025/05/17 17:00,0.33,1.98,0.01,0.01
2025/05/17 18:00,0.02,2.2,0.01,0.02
2025/05/17 19:00,0,0.35,0,0.07
2025/05/17 20:00,0,0.27,0,0.3
2025/05/17 21:00,0,0.31,0,0.34
2025/05/17 22:00,0,0.28,0,0.31
2025/05/17 23:00,0,0.31,0,0.34
2025/05/18 00:00,0,0.31,0,0.33
2025/05/18 01:00,0,0.28,0,0.31
2025/05/18 02:00,0,0.25,0,0.27
2025/05/18 03:00,0,0.25,0,0.28
2025/05/18 04:00,0.05,0.29,0,0.26
2025/05/18 05:00,0.48,0.33,0,0.02
2025/05/18 06:00,1.58,0.48,0.01,0
2025/05/18 07:00,0.88,0.48,0,0
2025/05/18 08:00,0.92,0.73,0.01,0.01
2025/05/18 09:00,2.47,0.39,0.02,0.01
2025/05/18 10:00,1.74,0.24,0,0
2025/05/18 11:00,2.55,0.24,1.01,0
2025/05/18 12:00,2.91,0.24,2.68,0
2025/05/18 13:00,2.38,0.28,2.1,0
2025/05/18 14:00,1.98,0.31,1.67,0
2025/05/18 15:00,0.98,0.24,0.74,0
2025/05/18 16:00,0.64,0.74,0.23,0
2025/05/18 17:00,0.62,1.1,0.01,0.03
2025/05/18 18:00,0.28,0.3,0.01,0.01
2025/05/18 19:00,0,0.34,0.01,0
2025/05/18 20:00,0,0.35,0.01,0.02
2025/05/18 21:00,0,0.74,0.01,0.01
2025/05/18 22:00,0,0.33,0,0
2025/05/18 23:00,0,0.31,0,0
2025/05/19 00:00,0,0.32,0,0
2025/05/19 01:00,0,0.26,0,0
2025/05/19 02:00,0,0.25,0,0
2025/05/19 03:00,0,0.25,0.01,0
2025/05/19 04:00,0.01,0.45,0.01,0.03
2025/05/19 05:00,0.52,0.31,0.01,0.01
2025/05/19 06:00,1.78,0.42,0.01,0
2025/05/19 07:00,4.51,0.34,0.18,0.01
2025/05/19 08:00,5.94,0.35,5.49,0
2025/05/19 09:00,7.26,0.39,6.87,0
2025/05/19 10:00,7.89,0.27,7.62,0
2025/05/19 11:00,8.88,0.24,8.64,0
2025/05/19 12:00,7.69,0.27,7.42,0
2025/05/19 13:00,7.97,0.31,7.65,0
2025/05/19 14:00,6.86,0.28,6.58,0
2025/05/19 15:00,4.82,1.11,3.71,0
2025/05/19 16:00,3.1,1.62,1.47,0
2025/05/19 17:00,0.78,1.29,0.03,0.01
2025/05/19 18:00,0.03,1.06,0.01,0.02
2025/05/19 19:00,0,0.65,0.01,0
2025/05/19 20:00,0,0.84,0.01,0.01
2025/05/19 21:00,0,0.54,0,0.01
2025/05/19 22:00,0,0.31,0,0
2025/05/19 23:00,0,0.27,0,0
2025/05/20 00:00,0,0.26,0,0
2025/05/20 01:00,0,0.3,0,0
2025/05/20 02:00,0,0.28,0,0
2025/05/20 03:00,0,0.25,0,0
2025/05/20 04:00,0,0.4,0,0.41
2025/05/20 05:00,0.07,0.28,0,0.22
2025/05/20 06:00,0.27,0.77,0,0.51
2025/05/20 07:00,0.31,0.38,0,0.11
2025/05/20 08:00,1.45,0.3,0,0
2025/05/20 09:00,6.41,0.29,1.4,0.01
2025/05/20 10:00,8.58,0.3,7.38,0
2025/05/20 11:00,7.72,0.31,7.41,0
2025/05/20 12:00,7.31,0.33,6.97,0
2025/05/20 13:00,7.39,0.25,7.14,0
2025/05/20 14:00,6.07,0.3,5.78,0
2025/05/20 15:00,5.26,0.48,4.78,0
2025/05/20 16:00,3.1,1.83,1.33,0
2025/05/20 17:00,1.19,1.67,0.05,0.01
2025/05/20 18:00,0.12,0.58,0.01,0.01
2025/05/20 19:00,0,0.88,0.01,0.01
2025/05/20 20:00,0,0.54,0,0
